0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999999999849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719424460431655
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999999998759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636527040745403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161290322580645,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505545637287812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999999999999879,0,0,0,0,0,0,0.00829331517679697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999154160200311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281204231867544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439845857931285,0,0,0,0,0,0,4.41936729835394e-13,0,0,0,0,0.705446996582406,0,0,0,0,0,0,0,3.90234724653478e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0,0,0.3125,0,0,0,0,0,0,0,0.0161290322580645,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.903370276751948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33188079594712,0,0,0.016947946212419,0,0,0,0,0,0.128369322946846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0.0434782608695652,0,0,0,0,0,0.0655737704918033,0,0,0,0,0
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819248368356736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332103247167298,0,1.83439737729585e-14,0,0.000164005717040102,0,0,0,0,0.129588739671673,9.5629857844926e-14,4.7488274834455e-14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0.0625,0,0.0333333333333333,0,0,0,0,0.0655737704918033,0.0161290322580645,0.032258064516129,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.08492088187493e-15,0,0.337848710494025,0,0,0,0,0,0.840170274676913,0,0.461033738757579,0,0.124218339621276,0.339167330038522,0,0,1.16643568003496e-13,0,0.0961925670642225,0.0901382843375477,0.070650711964512,3.48683762895462e-16,0.00460431321671701,1.84892945404664e-05,0.0295112807544076,0,0,0.0334270743389917,0.74204193738173,1.45310681639263e-12,0,0.290500446040474,0.961509115188665,4.78231661920624e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0,0.75,0,0.4,0,0.142857142857143,0.285714285714286,0,0,0.2,0,0.0909090909090909,0.181818181818182,0.0666666666666667,0.0625,0.0869565217391304,0.0333333333333333,0.0277777777777778,0,0,0.0508474576271186,0.39344262295082,0.112903225806452,0,0.0793650793650794,0.138461538461538,0.0287769784172662
0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0.0966297232449883,1,1,0,0.180751631644052,0.662151289505968,1.15034571128718e-13,0,0.000571736770804814,1,2.36160870396657e-13,0,0.560154142070924,0,0.410137833428897,0.759068358245163,0,0,1,5.04498675816787e-13,1,0,0,0,4.6032243924472e-15,0.97485914535299,0.999800131856101,0,0.999999999996078,0.0174204946895487,0.699490996390771,5.52599172546924e-18,0.936347295923977,0.999999999999953,0,0.00143153054789873,9.34316671084421e-16,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0.5,1,1,0,0.666666666666667,0.666666666666667,0.666666666666667,0,0.5,1,0.75,0,0.8,0,0.4,0.714285714285714,0,0,1,0.6,1,0,0,0,0.3125,0.782608695652174,0.9,0,0.959183673469388,0.0172413793103448,0.23728813559322,0.0327868852459016,0.838709677419355,0.951612903225806,0,0.0307692307692308,0.00719424460431655
0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,-2.08196250111635e-14,0,0,0,1,0.000274103029122211,0,0,0.159829725323026,0,0.538966261242413,0.589862166571104,0.116713302133404,0.660832669961414,1.49284970866381e-13,0,0,0,0.903807432935776,0.245877672551921,0.929349288035487,0,0.00358859521212692,1.7373127425384e-05,0.970488719245593,3.92226159375066e-12,0.982579505310451,0.267081929270267,4.6186080971536e-17,0,1.06716083421742e-17,0.709499553959664,0.037059354263992,1.15111679185083e-13,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0.333333333333333,0,0,0,1,0.25,0,0,0.25,0,0.6,0.6,0.142857142857143,0.714285714285714,0.875,0,0,0,0.909090909090909,0.636363636363636,0.933333333333333,0,0.0869565217391304,0.0333333333333333,0.972222222222222,0.0408163265306122,0.982758620689655,0.711864406779661,0.442622950819672,0,0.0161290322580645,0.920634920634921,0.830769230769231,0.956834532374101
