0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332819155953092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265661676145584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257731958762887,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0000000000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00000000000646,0,0,0,0,0,9.35581170964786e-05,1.40924774125915e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0.00854700854700855,0.00257731958762887,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00000000000036,0,0,0,1.26934850105482e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0.00257731958762887,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998359376467402,0,0,0,0,0,0,0,0,0,1.00000000000078,0,0,0,0.993276847201782,0,0,0,0,1.11154619282663e-14,5.71341343806842e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.0714285714285714,0,0,0,0,0.00854700854700855,0.00515463917525773,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.6099625583137e-14,0,0.999999999996484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0.111111111111111,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421750966569291,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.62917186990068e-12,0,0,0,0,0,0,0.226668426371653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0.0257731958762887,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381920846290096,3.94548654783648e-12,0,0.244570948320238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952380952380952,0.148148148148148,0,0.0231958762886598,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.00164062353075503,0,0,1,0,0,0,0.567445833874508,-5.71677403294831e-13,0,-1.35375089758204e-13,0.119658108009816,0,-4.57868524725618e-13,0,1,-2.25967371778612e-14,0,0,1.48011932888229e-13,2.54592740056195e-14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.666666666666667,0,0,1,0,0,0,0.4,0.166666666666667,0,0.125,0.111111111111111,0,0.0714285714285714,0,0.875,0.0555555555555556,0,0,0.0598290598290598,0.0180412371134021,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.512153503837785,0,0,0,0,0,0,0,0,0,0.709260058414181,0,0,0,-1.16559293172681e-12,0,0,0,0,-9.33547283804387e-13,0,0,-1.14749745525984e-13,0,-5.98816933191423e-14,0.999906441882637,9.25238543617915e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0.142857142857143,0,0,0.222222222222222,0,0.0740740740740741,0.230769230769231,0.038659793814433,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289008111376553,0,0.667180844046906,0.666873476816275,0,0,0.247779785253357,0.196572107946018,0,0,0,-2.55473766247803e-13,0,0,-1.29976675674443e-12,0,0,0,0.498710965393078,-5.52346584513432e-14,-3.8944434572372e-16,2.54790584796094e-08,0.613988773846599,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667,0.666666666666667,0,0,0.25,0.2,0,0,0,0.25,0,0,0.214285714285714,0,0,0,0.714285714285714,0.0740740740740741,0.0854700854700855,0.466494845360825,0.607390300230947
1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0.48784649616222,1,1,1,0,0.289240922054187,0,0,0.333126523183724,0,0.29073994158577,0.752220214746638,0.803427892053973,0.43255416612534,-1.08200171944187e-12,1,-3.84898342767991e-13,0.880341891990201,1,-2.19360119864367e-12,0.00672315279245418,-2.24294402323343e-15,-2.01480719917479e-13,0.119368188316961,-5.17545951956302e-13,2.21188024414148e-13,0.502123205600489,0.38601122615341,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0.5,1,1,1,0,0.333333333333333,0,0,0.333333333333333,0,0.333333333333333,0.75,0.8,0.6,0.333333333333333,1,0.375,0.888888888888889,1,0.357142857142857,0.928571428571428,0.125,0.5,0.19047619047619,0.592592592592593,0.606837606837607,0.414948453608247,0.392609699769053
