0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109975917092436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063721999643711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00809716599190283
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320919280664409,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404858299595142
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000105266322458553,0,0,0,0,0.890024082907529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0.642857142857143,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.624966117276081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998102616902994,0,0,1.00000000000003,0,2.92708540007005e-16,0.713164541210884,0,1.55478603093103e-11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.444444444444444,0,0,0.8,0,0.142857142857143,0.0731707317073171,0,0.0242914979757085
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.275531887682806,0,0,0,0,0,0.00172233591045622,0,0.376070854071094,-2.45716983046031e-14,0,-5.01603786663875e-15,0.0121521505576436,0,0.0536664310819483,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.25,0,0,0,0,0,0.333333333333333,0,0.2,0.2,0,0.0714285714285714,0.0487804878048781,0,0.0526315789473684
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.286978603883973,0,1,0,1,0.999375763058385,0,0,0,0,1,-4.78122782835949e-15,0,0.000861386120063097,7.80718287436043e-15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.25,0,1,0,1,0.625,0,0,0,0,1,0.0714285714285714,0,0.0163934426229508,0.0242914979757085
1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0.375033882723871,0,0,0,1,1,0,1,1,0.437489508433233,1,0,1,0,0.000624236941066765,6.97808646887855e-05,1,0.623929145928994,0,0,0,0.274683308231502,0.999138613880674,0.907869440871711,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0.5,0,0,0,1,1,0,1,1,0.5,1,0,1,0,0.375,0.111111111111111,1,0.8,0,0,0,0.878048780487805,0.983606557377049,0.850202429149798
